externalid,tranId,Customer,trandate,orderstatus,startdate,enddate,otherrefnum,memo,salesrep,opportunity,saleseffectivedate,leadsource,partner,Department,Class,Location,couponcode,promocode,discount-discountItem,discount-discountrate,itemLine_item,new_part,itemLine_quantity,itemLine_serialNumbers,itemLine_units,itemLine_salesPrice,itemLine_amount,itemLine_description,itemLine_isTaxable,itemLine_priceLevel,itemLine_department,itemLine_class,itemLine_location,itemLine_custom:Field Name,itemLine_custom:Field Name1,itemLine_custom:Field Name2,shipdate,shipcarrier,shipmethod,shipcomplete,shipaddresslist,shipattention,shipaddressee,shipAddr1,shipAddr2,shipCity,shipState,shipZip,shipCountry,shipPhone,terms,billattention,billAddressee,billAddr1,billAddr2,billCity,billState,billZip,billCountry,billPhone,currency,exchangerate,istaxable,taxitem,taxrate,tobeprinted,tobeemailed,email,tobefaxed,fax,customermessage,custbody_nsts_ci_exclude,custom:Field Name,custom:Field Name1,custom:Field Name2
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N70,,1,?,EACH,15,15,Element - Intake Filter. NO BO,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,26.93,26.93,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,6.43,6.43,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,401.7,401.7,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,1,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N70,,1,?,EACH,15,15,Element - Intake Filter. NO BO,?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,26.93,26.93,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71571,71571,0614158,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,29.7,29.7,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,A-D-R FIRE & RESCUE, INC,100 JOHN RIEGEL ROAD,,Riegelwood,Riegelwood,28456,USA,?,30,?,A-D-R FIRE RESCUE,INC,PO BOX 187,,Riegelwood,NC,28456,USA,?,?,?,NC-COLUMB,?,?,Y,?,WRENCH175@ATT.NET,?,(910) 655-2542,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,401.7,401.7,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,1,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,160,160,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N70,,1,?,EACH,15,15,Element - Intake Filter. NO BO,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,29.2,29.2,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,85,85,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-TWNLOL-NC,,1,?,EACH,172,172,LAB ON LOCALE TWIN 1989,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,16.75,16.75,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71573,71573,0603615,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SHOP-FLEET SUPPLIES,,1,?,EACH,8.64,8.64,Shop-Fleet Supplies,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PROSPECT FIRE DEPT,4317 PROSPECT ROAD,,MAXTON,MAXTON,28364,USA,?,30,?,PROSPECT FIRE DEPT,4345 PROSPECT ROAD,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,,?,(910) 522-0777,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,320.2,320.2,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,2,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,0849,,1,?,EACH,32.5,32.5,AIR FILTER,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,20-ML03,,1,?,EACH,69.98,69.98,CARTRIDGE 3 CHEM. LONG PLASTI,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,20-0100K,,1,?,EACH,40.95,40.95,OIL FILTER/O-RING KIT - MAKO,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,65-500,,1,?,EACH,72.72,72.72,OIL SYN. (MSDS UPON REQUEST),?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-SINLOL-NC,,1,?,EACH,128,128,LAB ON LOCALE,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SHOP-FLEET SUPPLIES,,1,?,EACH,8.64,8.64,Shop-Fleet Supplies,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71574,71574,0614761,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,20.53,20.53,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SMITHS VOLUNTEER FIRE DEPT,2906 OXENDINE SCHOOL RD,,MAXTON,MAXTON,28364,USA,?,30,?,SMITHS VOLUNTEER FIRE DEPT,PO BOX 70,,Maxton,NC,28364,USA,?,?,?,NC-ROBESO,?,?,Y,?,SANDRADEELOCKLEAR@YAHOO.COM,?,(910) 844-5036,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,,?,?,N,?,BAS-PMOH1,,1,?,EACH,379,379,Annual  Preventative Maintenan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,,?,?,N,?,SLP-HP-WITH MAINTENANCE,,1,?,EACH,128,128,Single High Pressure Air Test.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,1803,,1,?,EACH,82,82,Cartridge 27 inch fits Mako p,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,4002A,,1,?,EACH,32.5,32.5,Filter - Mako Oil with Oring 9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,MKOIL-B,,1,?,EACH,89,89,Oil - Mako "S" Blue Type Synth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,X0225,,1,?,EACH,48,48,Filter - Mako intake 4.75 H x,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,M301,,1,?,EACH,4.5,4.5,O-ring - chamber Mako/Bauer.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,M305,,1,?,EACH,4.5,4.5,Ring - backup - chamber Mako/B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71576,71576,0902275,02/19/19,O,?,?,APRIL-PM,?,0047,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-OH,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIRAM FD,11617 GARFIELD ROAD,,HIRAM,HIRAM,44234,US,?,30,?,HIRAM FD,PO BOX 65,11617 GARFIELD ROAD,HIRAM,OH,44234,US,?,?,?,,?,?,Y,?,hiramfire@config.com,?,330569-7128,?,?,?,?,?,
71586,71586,0310034,02/20/19,O,?,?,DEC -PM,?,0047,,?,,?,?,?,,?,?,N,?,BAS-PMTN2,,1,?,EACH,274.5,274.5,Semi Annual  Preventative Main,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71586,71586,0310034,02/20/19,O,?,?,DEC -PM,?,0047,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71586,71586,0310034,02/20/19,O,?,?,DEC -PM,?,0047,,?,,?,?,?,,?,?,Y,?,N25950,N25950,1,?,EACH,30.3,30.3,Filter Intake,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71586,71586,0310034,02/20/19,O,?,?,DEC -PM,?,0047,,?,,?,?,?,,?,?,Y,?,M301,,1,?,EACH,4.5,4.5,O-ring - chamber Mako/Bauer.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71586,71586,0310034,02/20/19,O,?,?,DEC -PM,?,0047,,?,,?,?,?,,?,?,Y,?,M305,,1,?,EACH,4.5,4.5,Ring - backup - chamber Mako/B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71586,71586,0310034,02/20/19,O,?,?,DEC -PM,?,0047,,?,,?,?,?,,?,?,N,?,SLP-HP-WITH MAINTENANCE,,2,?,EACH,98.75,98.75,Single High Pressure Air Test.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71587,71587,0310034,02/20/19,O,?,?,JUNE -PM,?,0047,,?,,?,?,?,,?,?,N,?,BAS-PMTN2,,1,?,EACH,274.5,274.5,Semi Annual  Preventative Main,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
